"startdate","enddate","status","ipaddress","progress","duration__in_seconds_","finished","recordeddate","responseid","recipientlastname","recipientfirstname","recipientemail","externalreference","locationlatitude","locationlongitude","distributionchannel","userlanguage","first_click","last_click","page_submit","click_count","consent_form","citizenship","techphi_enth","techphi_dep","techphi_techrep","techphi_eou","exp_g_phi","exp_g_sci","exp_g_pol","exp_g_inf","exp_o_phi","exp_o_sci","exp_o_pol","exp_o_inf","exp_t_phi","exp_t_sci","exp_t_pol","exp_t_inf","exp_h_phi","exp_h_sci","exp_h_pol","exp_h_inf","violation","emo_angry","emo_outraged","emo_disgusted","emo_anxious","emo_afraid","emo_nervous","emo_enthusiastic","emo_hopeful","emo_proud","emo_relaxed","emo_peaceful","emo_calm","engage_like","engage_share","engage_petition","engage_attend","accept_phi","accept_sci","accept_pol","accept_inf","regulate_phi","regulate_sci","regulate_pol","regulate_inf","familiarity","experience","confidence","science_degree","science_course","science_course_num","open_ended","respondent_id","occupation","topic","model","label","logDuration"
"2025-05-09 14:18:51","2025-05-09 14:21:50","0","24.189.77.146","100",178,1,"2025-05-09 14:21:50","R_6Hg4cp6JucQqDBf","","","","","41.0641","-73.548","anonymous","EN","17.028","19.127","20.169","2",1,1,"3","3","3","4","3","1","2","2","4","1","2","2","4","1","3","3","4","1","3","3","1","5","5","5","3","3","3","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","1","0","2","1","2","","iPba7d29e7365dfc9f","philanthropist","cancer care","NM","LB",5.18178355029209
"2025-05-09 14:16:03","2025-05-09 14:22:44","0","67.81.239.189","100",401,1,"2025-05-09 14:22:45","R_7xtsifBw5a3BrgZ","","","","","40.8142","-73.9081","anonymous","EN","1.701","2.816","3.701","2",1,1,"3","3","3","3","1","2","4","4","2","2","3","3","2","2","2","2","2","3","4","4","-2","1","1","1","4","1","1","2","2","4","4","1","4","-2","-2","-2","-2","0","0","0","0","0","0","0","0","0","2","0","2","2","","Increasing and educational","iP643ddbb914ed15d4","member of Congress","animal welfare","NM","LB",5.99396142730657
"2025-05-09 14:16:42","2025-05-09 14:23:03","0","158.222.167.56","100",381,1,"2025-05-09 14:23:04","R_32rb75v2MdHaUEl","","","","","40.6208","-74.0426","anonymous","EN","0","0","7.663","0",1,1,"5","5","1","4","3","4","4","5","1","4","3","5","2","4","3","5","1","2","3","4","-1","3","4","5","1","1","3","1","1","1","1","2","2","-1","-1","-1","0","0","-2","-2","-2","-1","-2","-2","-2","-1","2","0","2","2","","Very interesting","iP3a317f428bcb12b4","member of Congress","cancer care","NM","UL",5.9427993751267
"2025-05-09 14:20:36","2025-05-09 14:23:51","0","174.225.121.243","100",195,1,"2025-05-09 14:23:51","R_3PzEvswamG6QMof","","","","","25.8132","-80.1862","anonymous","EN","1.957","6.061","6.746","3",1,1,"5","3","4","4","5","5","1","5","5","5","1","5","5","5","1","5","5","5","1","5","-1","2","2","1","1","1","1","4","2","1","1","1","1","-2","-2","2","2","1","1","1","1","2","2","2","2","1","1","1","2","2","","","iP96735e82145392dd","biomedical scientist","animal welfare","NM","UL",5.27299955856375
"2025-05-09 14:21:21","2025-05-09 14:23:52","0","98.100.83.100","100",151,1,"2025-05-09 14:23:53","R_16AywRclqphQHYd","","","","","38.1842","-85.8375","anonymous","EN","0","0","5.832","0",1,1,"3","4","2","4","1","1","1","1","2","1","1","1","1","1","1","1","3","2","1","2","-2","2","1","1","1","1","1","1","2","1","3","2","2","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","1","0","2","1","3","","iPb70e3ff85411f2e1","social media influencer","cancer care","MD","UL",5.01727983681492
"2025-05-09 14:14:56","2025-05-09 14:24:03","0","12.75.46.49","100",546,1,"2025-05-09 14:24:03","R_5kTtjwjxoLFGzLz","","","","","39.0537","-94.5906","anonymous","EN","0","0","21.283","0",1,1,"4","3","5","3","5","3","4","4","5","3","4","3","4","3","4","4","4","3","5","5","-2","3","2","3","4","2","4","1","2","2","1","1","3","-1","-1","0","0","-2","0","-1","-1","2","2","2","2","-1","4","0","4","2","","","iPc5a2460291f9b668","social media influencer","animal welfare","NM","LB",6.30261897574491
"2025-05-09 14:18:43","2025-05-09 14:24:29","0","136.32.19.127","100",345,1,"2025-05-09 14:24:30","R_11a9pILOsNxf7Q7","","","","","39.0133","-94.5916","anonymous","EN","0","0","12.002","0",1,1,"3","2","5","3","1","2","3","2","1","2","3","2","1","2","3","1","2","3","3","2","-2","2","2","2","4","2","3","2","2","1","2","1","2","0","0","0","0","0","0","1","0","2","2","2","2","0","1","0","2","2","","No","iPdc24250e268724da","biomedical scientist","cancer care","MD","UL",5.84354441703136
"2025-05-09 14:16:29","2025-05-09 14:24:48","0","73.29.79.127","100",498,1,"2025-05-09 14:24:48","R_3tvDwZZWpz2IZgt","","","","","39.6999","-74.2633","anonymous","EN","0","0","41.994","0",1,1,"2","2","2","3","4","3","3","2","4","4","3","2","3","4","3","3","4","4","2","2","1","3","3","2","1","1","1","2","1","1","1","1","2","-1","-1","0","-2","-2","-2","-2","-2","2","2","2","2","-1","4","-2","2","2","","","iP2b6d582addb94d0e","social media influencer","cancer care","MD","UL",6.21060007702465
"2025-05-09 14:18:17","2025-05-09 14:25:33","0","67.245.105.178","100",435,1,"2025-05-09 14:25:33","R_7CIn22h1nm2u3rU","","","","","40.7428","-73.9712","anonymous","EN","119.482","119.482","121.201","1",1,1,"5","4","4","4","4","2","3","3","4","1","3","3","4","2","3","3","4","2","3","3","2","2","1","4","1","1","4","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","1","1","1","1","4","","iPde2321b6c4f3895b","social media influencer","cancer care","MD","LB",6.07534603108868
"2025-05-09 14:18:29","2025-05-09 14:26:10","0","174.196.202.255","100",461,1,"2025-05-09 14:26:11","R_1Tz8D8dYjdLh01j","","","","","42.3939","-71.2174","anonymous","EN","19.856","19.856","20.657","1",1,1,"2","2","3","2","1","1","1","1","2","2","1","1","2","1","1","1","3","1","1","1","-2","5","5","5","1","1","1","1","1","5","2","1","5","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","2","1","-2","4","1","4","The fictitious nature of AI by any platform for whatever reason for it's use is not appreciated by people who have love empathy and integrity and expect truth to make just decisions about life🤔","iP46df80bfd763b3b9","member of Congress","animal welfare","MD","UL",6.13339804299665
"2025-05-09 14:18:33","2025-05-09 14:26:22","0","172.58.120.119","100",469,1,"2025-05-09 14:26:23","R_6ePaYjBtrLXmMyp","","","","","42.3575","-83.2162","anonymous","EN","23.697","23.697","32.977","1",1,1,"3","2","2","3","2","2","3","1","2","2","3","1","1","1","2","1","1","2","3","1","-2","4","2","3","1","1","2","2","2","1","2","3","2","1","0","-1","0","-1","-1","-1","-2","1","1","2","2","1","1","0","3","","","No","iPbf213ce173774f6f","philanthropist","animal welfare","NM","LB",6.15060276844628
"2025-05-09 14:09:16","2025-05-09 14:26:47","0","73.95.148.25","100",1050,1,"2025-05-09 14:26:47","R_7CvbkSK0cZkwau6","","","","","38.2435","-104.6194","anonymous","EN","0","0","23.635","0",1,1,"5","4","1","5","3","3","5","5","3","2","5","5","3","3","5","5","3","3","5","5","-2","1","1","1","1","1","1","4","4","5","5","5","5","0","0","1","1","0","-2","0","0","2","2","2","2","2","1","1","2","2","","","iP6fb641a68cc95442","social media influencer","animal welfare","MD","UL",6.95654544315157
"2025-05-09 14:15:44","2025-05-09 14:27:00","0","67.87.231.35","100",676,1,"2025-05-09 14:27:01","R_6zuskEXCiY6TFpQ","","","","","41.1265","-73.714","anonymous","EN","0","0","46.143","0",1,1,"5","5","3","3","4","3","3","4","2","3","4","3","3","2","1","3","3","3","3","3","-1","1","1","1","1","1","2","3","3","3","4","4","5","2","2","2","2","2","2","0","0","2","2","2","2","1","4","0","2","2","","","iP08509a0593c157eb","philanthropist","cancer care","NM","LB",6.51619307604296
"2025-05-09 14:26:48","2025-05-09 14:28:10","0","172.59.123.69","100",81,1,"2025-05-09 14:28:11","R_1FVEBhZ4UIDaFbJ","","","","","35.42","-97.5561","anonymous","EN","0","0","1.966","0",1,1,"1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","","","iP3acd187947970313","member of Congress","cancer care","NM","LB",4.39444915467244
"2025-05-09 14:25:07","2025-05-09 14:28:16","0","104.28.116.139","100",188,1,"2025-05-09 14:28:16","R_1P83ji59ISAAU7c","","","","","44.9028","-122.9133","anonymous","EN","3.262","9.5","14.288","6",1,1,"3","4","2","4","3","2","4","5","4","2","5","4","4","2","4","4","4","2","5","4","-2","2","2","2","2","2","2","2","2","3","4","4","4","2","1","2","-1","1","2","1","2","2","2","2","2","1","1","1","1","1","3","","iP333574dc4394e7b0","social media influencer","cancer care","MD","LB",5.23644196282995
"2025-05-09 14:21:09","2025-05-09 14:28:19","0","73.40.183.226","100",430,1,"2025-05-09 14:28:20","R_5vniWaOP5YsTVe1","","","","","40.5662","-79.7078","anonymous","EN","0","0","26.995","0",1,1,"3","3","2","3","1","4","4","1","2","4","4","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","2","3","3","3","3","3","3","1","1","1","0","-1","-1","-1","-1","1","1","1","1","-1","2","-1","2","2","","no","iP059fccafbd1c3cec","member of Congress","animal welfare","NM","UL",6.06378520868761
"2025-05-09 14:23:28","2025-05-09 14:29:02","0","76.143.34.79","100",333,1,"2025-05-09 14:29:03","R_5zl2p96vMzh7FFK","","","","","29.2955","-94.796","anonymous","EN","14.891","14.891","23.215","1",1,1,"4","5","3","4","1","1","4","1","5","5","5","5","1","1","5","1","1","1","4","1","-2","1","1","1","1","1","2","1","2","1","1","1","3","2","2","2","2","0","0","-1","0","2","2","2","2","2","1","1","2","2","","","iPad70bf62778cf465","member of Congress","cancer care","MD","LB",5.80814248998044
"2025-05-09 14:06:01","2025-05-09 14:30:04","0","173.17.121.122","100",1442,1,"2025-05-09 14:30:04","R_5sibajSstXnKCNX","","","","","32.041","-84.2162","anonymous","EN","0","0","21.9","0",1,1,"3","2","1","4","4","2","4","2","5","3","4","1","4","2","4","1","4","2","4","1","1","2","3","3","2","1","1","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","1","1","2","2","2","2","1","1","1","2","","","AI is not art ","iP6a985cac7c3c87c4","biomedical scientist","cancer care","NM","LB",7.27378631784489
"2025-05-09 14:23:32","2025-05-09 14:30:05","0","98.60.208.248","100",393,1,"2025-05-09 14:30:06","R_1Lqityat8R9otF9","","","","","35.6591","-106.0171","anonymous","EN","0","0","10.308","0",1,1,"3","4","2","4","2","3","4","2","2","2","3","1","2","2","4","2","2","3","4","2","0","1","1","1","1","1","1","1","1","1","3","3","3","2","2","1","2","1","1","1","1","2","2","2","2","2","1","0","1","1","4","","iP6abc7755dead3e22","philanthropist","animal welfare","NM","UL",5.97380961186926
"2025-05-09 14:27:18","2025-05-09 14:30:46","0","69.204.135.48","100",207,1,"2025-05-09 14:30:46","R_7nwTqyJvfIQDbZT","","","","","42.4134","-73.6732","anonymous","EN","0","0","12.828","0",1,1,"1","3","4","1","5","5","1","3","5","5","5","5","5","5","1","3","5","5","1","3","-2","1","1","1","1","1","1","1","1","1","1","1","1","2","0","2","2","-2","1","-2","1","2","2","2","2","-1","1","-2","1","1","4","","iP138a58afff4a3f9a","biomedical scientist","animal welfare","MD","UL",5.33271879326537
"2025-05-09 14:24:35","2025-05-09 14:31:39","0","24.199.158.190","100",423,1,"2025-05-09 14:31:40","R_52gNIEBSmL5bfms","","","","","35.3196","-80.7487","anonymous","EN","26.31","26.31","26.901","1",1,1,"5","5","3","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","-1","4","4","5","1","2","1","2","3","1","2","3","2","-2","-2","-2","-2","0","0","0","0","2","2","2","2","2","1","0","2","2","","The survey was fine and no further comments ","iP9252d0ef39535b0f","member of Congress","animal welfare","NM","UL",6.04737217904628
"2025-05-09 14:18:28","2025-05-09 14:31:41","0","50.159.62.32","100",793,1,"2025-05-09 14:31:41","R_7P5LsvwxPgtpqW4","","","","","36.0102","-115.2183","anonymous","EN","74.064","122.205","123.511","13",1,1,"4","3","3","4","3","3","3","2","4","4","4","5","3","4","4","2","4","3","4","1","0","1","1","1","1","2","1","1","4","3","5","3","3","1","0","2","0","1","1","0","0","1","1","1","-1","1","1","0","2","2","","Good length and glad I could help ","iPd467b321c87ecfd2","member of Congress","animal welfare","MD","UL",6.67582322163485
"2025-05-09 14:05:35","2025-05-09 14:31:44","0","65.91.196.146","100",1568,1,"2025-05-09 14:31:44","R_6LBc6kOfqxzSkZr","","","","","27.9567","-97.9369","anonymous","EN","0","0","82.63","0",1,1,"3","4","2","3","3","2","1","2","4","2","1","2","3","2","1","2","3","1","1","2","-1","1","1","1","1","1","1","2","3","2","2","2","3","1","1","0","1","1","1","1","1","1","1","1","1","1","2","0","2","2",""," Not on this survey.","iPeb51b6b8e4b37751","member of Congress","cancer care","NM","UL",7.35755620091035
"2025-05-09 14:24:13","2025-05-09 14:32:19","0","104.28.124.86","100",486,1,"2025-05-09 14:32:20","R_1n8io5Vnbr5BeK9","","","","","34.0672","-118.3016","anonymous","EN","10.099","10.099","14.232","1",1,1,"3","3","2","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","2","2","1","1","1","1","2","1","2","-1","-2","-1","-1","-1","0","-1","-2","2","2","2","2","1","1","1","2","2","","","iP598b439b37c8ebf8","biomedical scientist","cancer care","NM","LB",6.18620862390049
"2025-05-09 14:29:49","2025-05-09 14:32:28","0","128.148.204.39","100",159,1,"2025-05-09 14:32:29","R_5nNUBJVcbMXIYox","","","","","41.8268","-71.4142","anonymous","EN","0","0","9.741","0",1,1,"3","3","3","4","3","3","3","3","2","2","2","4","4","4","3","4","4","5","3","5","1","2","2","2","2","2","2","2","2","2","2","2","2","0","-1","-1","-1","0","-1","-1","1","0","0","0","0","1","1","0","1","1","4","","iPdd8043dd00990024","member of Congress","cancer care","NM","LB",5.06890420222023
"2025-05-09 14:27:43","2025-05-09 14:33:14","0","174.80.121.252","100",330,1,"2025-05-09 14:33:15","R_3gumGMMxpzqMwRr","","","","","33.4355","-86.1131","anonymous","EN","7.66","7.66","9.143","1",1,1,"5","5","2","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","0","1","1","1","1","1","1","3","3","3","3","3","3","2","2","2","1","2","2","2","2","2","2","2","2","0","4","0","2","2","","Nothing ","iP989f2ab7b39a710a","philanthropist","cancer care","NM","LB",5.79909265446053
"2025-05-09 14:24:22","2025-05-09 14:33:34","0","172.56.32.59","100",552,1,"2025-05-09 14:33:34","R_1DBv42H1gbTeIQd","","","","","39.0005","-76.9712","anonymous","EN","0","0","19.154","0",1,1,"3","3","2","3","2","2","3","3","1","2","3","3","2","3","4","4","2","2","3","3","0","2","2","1","2","2","2","3","3","3","3","3","3","1","0","0","0","1","1","1","1","1","1","1","1","0","1","0","2","1","2","The survey was informative and basically clear on the questions and responses. ","iPfc6c7b1369da369c","philanthropist","animal welfare","MD","UL",6.31354804627709
"2025-05-09 14:20:48","2025-05-09 14:34:33","0","97.140.203.93","100",824,1,"2025-05-09 14:34:33","R_5t5yygy8LLfiPcu","","","","","35.21","-80.8512","anonymous","EN","1.931","8.831","48.653","2",1,1,"5","5","1","5","2","5","1","5","1","5","5","5","2","5","1","5","2","5","1","5","2","2","2","3","1","1","1","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","2","1","1","2","1","2","","iP5ab465bc3138377a","philanthropist","cancer care","MD","LB",6.71417052990947
"2025-05-09 14:30:49","2025-05-09 14:34:36","0","172.58.50.206","100",226,1,"2025-05-09 14:34:37","R_6khq9TNHHDsfbos","","","","","29.7133","-95.4804","anonymous","EN","0","0","8.9","0",1,1,"3","4","1","2","3","3","3","2","3","3","3","1","3","2","2","1","3","3","3","2","0","1","1","1","2","2","2","3","3","3","3","2","3","1","0","1","1","1","1","1","0","0","1","1","0","1","1","1","2","2","","No ..thank u that was a short and very knowledgeable topic on artificial intelligence.. happy mothers day weekend ","iPe34ca043bc8c9f95","biomedical scientist","cancer care","MD","UL",5.42053499927229
"2025-05-09 14:28:58","2025-05-09 14:35:12","0","99.115.171.148","100",373,1,"2025-05-09 14:35:12","R_7JRW6QJOctdLOYr","","","","","33.8138","-85.7613","anonymous","EN","0","0","6.378","0",1,1,"5","4","2","4","1","4","3","2","2","4","2","4","1","2","2","1","1","4","3","3","2","4","3","5","5","2","5","3","2","2","1","2","1","-2","-2","-2","-2","0","1","1","-1","0","0","0","0","1","4","0","2","1","4","","iP6b67d349daaba571","member of Congress","cancer care","MD","UL",5.92157841964382
"2025-05-09 14:29:40","2025-05-09 14:35:22","0","73.237.11.135","100",341,1,"2025-05-09 14:35:23","R_7LkbcVsnt5BmaZX","","","","","33.6163","-84.2945","anonymous","EN","0","0","16.092","0",1,1,"3","2","1","3","2","3","1","2","2","3","1","2","2","2","1","2","2","3","1","3","-2","5","4","5","3","1","1","1","1","1","1","1","1","-2","-2","0","-2","-2","-2","-2","-2","2","2","2","2","1","4","0","2","1","2","there needs to be controls placed on the use of AI generated images and content by the government","iPf4c3aad3301982af","biomedical scientist","animal welfare","MD","UL",5.83188247728352
"2025-05-09 14:11:02","2025-05-09 14:35:56","0","172.56.177.199","100",1493,1,"2025-05-09 14:35:56","R_334hanmcgAa1i8S","","","","","34.1211","-117.4362","anonymous","EN","0","0","25.39","0",1,1,"2","1","1","2","3","2","4","2","3","3","3","3","2","3","2","2","3","3","3","4","0","1","2","3","1","3","4","3","3","3","3","4","1","-2","-2","-2","-2","0","0","0","0","-1","1","-1","-1","0","4","0","2","2","","","iPd1d6f0ff0338191b","social media influencer","cancer care","NM","LB",7.30854279753919
"2025-05-09 14:32:40","2025-05-09 14:36:35","0","104.183.117.114","100",235,1,"2025-05-09 14:36:35","R_3V9Y4wuteEPLp92","","","","","28.5504","-81.1833","anonymous","EN","0","0","19.978","0",1,1,"5","5","4","5","1","2","5","3","1","2","5","3","1","1","5","3","1","2","5","3","-2","3","3","4","4","2","3","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","2","1","1","2","1","2","","iP031612b875612229","member of Congress","animal welfare","MD","UL",5.45958551414416
"2025-05-09 14:13:53","2025-05-09 14:38:01","0","174.244.82.62","100",1447,1,"2025-05-09 14:38:01","R_3c93xBRT3P2rMf7","","","","","31.1138","-97.7283","anonymous","EN","0","0","2.958","0",1,1,"4","3","2","3","2","1","2","2","3","4","2","4","3","1","3","2","3","1","2","2","1","3","4","4","2","2","2","1","1","1","1","1","1","0","-2","-1","0","-1","0","0","-2","1","0","1","0","1","1","1","2","1","2","None ","iPe876b647f4527bd0","member of Congress","cancer care","MD","UL",7.27724772663148
"2025-05-09 14:21:13","2025-05-09 14:38:43","0","107.146.116.206","100",1050,1,"2025-05-09 14:38:44","R_7oF8gMHYdnOcxyX","","","","","29.2866","-81.0869","anonymous","EN","0","0","29.871","0",1,1,"4","2","1","4","2","3","1","3","2","3","2","3","2","3","2","3","2","3","2","3","-2","1","1","1","1","1","1","1","1","1","4","4","4","0","0","0","0","1","1","1","1","2","2","2","2","1","1","1","2","2","","Nothing comes to mind. Thank you.
","iPbd657eff248b56ac","biomedical scientist","animal welfare","NM","LB",6.95654544315157
"2025-05-09 14:33:55","2025-05-09 14:39:09","0","67.216.1.100","100",314,1,"2025-05-09 14:39:10","R_1C41kKBnOoNH905","","","","","43.0599","-76.1415","anonymous","EN","0","0","13.589","0",1,1,"1","1","1","1","3","3","2","3","3","3","2","2","5","5","5","5","5","5","5","5","-2","5","5","5","1","1","1","1","1","1","1","1","1","-2","-2","2","-2","-2","-2","-2","-2","2","2","2","2","2","1","-2","2","2","","Good survey ","iPf0a2a2a2d683c4f8","member of Congress","cancer care","NM","LB",5.74939298590825
"2025-05-09 14:33:16","2025-05-09 14:39:38","0","172.59.82.155","100",381,1,"2025-05-09 14:39:38","R_7zBxgWXhoMUDLt4","","","","","38.1405","-85.6936","anonymous","EN","0","0","10.013","0",1,1,"5","5","5","5","2","3","3","3","2","3","3","3","5","5","5","5","2","3","3","3","1","2","3","2","3","2","2","3","5","5","4","4","4","2","2","2","1","-1","-1","0","0","-1","0","1","0","1","1","1","2","1","2","Nothing ","iP180c645001bc12ec","social media influencer","animal welfare","MD","LB",5.9427993751267
"2025-05-09 14:31:15","2025-05-09 14:41:00","0","97.229.65.128","100",585,1,"2025-05-09 14:41:01","R_1Uh1IomgG1YUCjS","","","","","36.0496","-95.8858","anonymous","EN","4.654","8.649","14.056","3",1,1,"4","3","2","3","3","3","2","5","2","1","1","5","4","4","3","3","4","3","2","3","-2","2","3","2","2","3","3","2","3","2","3","2","3","0","1","0","1","0","0","-1","1","0","0","-1","1","-1","4","1","2","2","","Not at this tome","iP31d13d2b011ac85b","social media influencer","animal welfare","NM","LB",6.37161184723186
"2025-05-09 14:38:01","2025-05-09 14:41:21","0","67.243.28.80","100",199,1,"2025-05-09 14:41:21","R_5EzXuhG6QaDCEum","","","","","40.7263","-73.9818","anonymous","EN","0","0","15.246","0",1,1,"3","2","1","2","4","1","5","5","3","1","5","5","5","1","5","5","1","2","4","3","2","5","5","5","5","4","4","1","1","1","1","1","1","-2","-2","-2","-2","-2","0","-2","0","-2","1","-2","0","0","2","-2","2","2","","THANKS.........","iP3ce26e3a9747e44f","member of Congress","cancer care","NM","UL",5.29330482472449
"2025-05-09 14:38:51","2025-05-09 14:41:35","0","47.13.181.73","100",164,1,"2025-05-09 14:41:35","R_12CIj2S9QiUJSql","","","","","32.6414","-85.3755","anonymous","EN","0","0","9.423","0",1,1,"4","4","4","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","3","3","3","3","3","3","3","3","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","","","iP128ee65cc9ce1107","biomedical scientist","animal welfare","MD","LB",5.0998664278242
"2025-05-09 14:36:39","2025-05-09 14:41:47","0","96.248.76.170","100",308,1,"2025-05-09 14:41:48","R_5cw587TSUVcvcRy","","","","","39.8713","-75.0965","anonymous","EN","0","0","14.116","0",1,1,"4","3","3","5","4","3","5","2","4","2","4","2","3","1","4","2","4","2","5","2","1","1","1","1","2","1","2","3","3","3","3","4","4","1","1","1","0","1","-1","0","-1","2","2","2","2","1","1","0","2","1","2","No additional comment","iPc690dfbb36246c59","biomedical scientist","animal welfare","MD","UL",5.73009978297357
"2025-05-09 14:39:44","2025-05-09 14:43:45","0","70.112.107.6","100",241,1,"2025-05-09 14:43:45","R_55L7CM3RCYXFX33","","","","","29.9891","-97.8772","anonymous","EN","0","0","16.526","0",1,1,"1","1","1","1","1","3","2","3","1","3","1","3","1","1","1","1","1","3","1","3","-2","5","5","5","1","4","4","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","1","1","2","2","","very interesting topic","iP3b0c0a52a54e57d8","philanthropist","cancer care","NM","UL",5.48479693349065
"2025-05-09 14:38:52","2025-05-09 14:44:01","0","174.80.77.79","100",309,1,"2025-05-09 14:44:02","R_75tkIS4riFPJskH","","","","","32.9144","-85.941","anonymous","EN","0","0","32.874","0",1,1,"3","3","2","4","3","1","4","3","3","3","2","5","2","1","3","4","3","1","3","4","-2","1","1","1","2","1","1","3","2","2","4","3","3","1","0","0","1","1","0","1","0","0","-1","0","0","1","1","2","4","2","","None","iP2abd4b9c51b9c0f5","social media influencer","animal welfare","MD","LB",5.73334127689775
"2025-05-09 14:40:19","2025-05-09 14:45:00","0","184.187.244.236","100",280,1,"2025-05-09 14:45:00","R_5vldRdgHLJbquxs","","","","","36.0432","-95.8072","anonymous","EN","0","0","15.055","0",1,1,"2","3","1","3","2","3","3","3","3","3","3","3","2","3","3","3","2","3","3","3","0","4","3","3","2","2","1","2","3","2","3","3","3","-2","-2","-2","-2","-1","-1","-1","-1","1","1","1","1","1","2","-1","2","2","","nothing","iPe5cb428a743753ff","social media influencer","cancer care","MD","UL",5.63478960316925
"2025-05-09 14:40:05","2025-05-09 14:45:28","0","172.56.11.136","100",323,1,"2025-05-09 14:45:29","R_1BXPjMxHlAoxmz7","","","","","44.8769","-93.2535","anonymous","EN","0","0","25.339","0",1,1,"4","2","3","4","3","4","4","1","4","4","5","5","4","5","4","5","4","5","4","3","2","3","5","4","5","4","5","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","2","1","1","2","2","","Interesting topic and glad people are looking into the transparency of using AI generated photos/videos. ","iPe4b679788d85c2a7","biomedical scientist","cancer care","MD","LB",5.77765232322266
"2025-05-09 14:43:22","2025-05-09 14:47:00","0","98.156.167.125","100",217,1,"2025-05-09 14:47:00","R_1YHRvOoODZI0azf","","","","","30.2972","-97.6391","anonymous","EN","0","0","19.986","0",1,1,"3","3","1","4","2","1","3","4","1","1","2","5","3","1","5","5","3","1","4","4","2","2","3","5","5","4","5","2","1","1","1","1","1","-2","-2","-2","-2","-1","-1","-1","-1","2","2","2","2","2","1","-2","2","1","3","","iP71c2dbb20980c091","biomedical scientist","animal welfare","MD","LB",5.37989735354046
"2025-05-09 14:39:48","2025-05-09 14:48:49","0","173.187.132.177","100",540,1,"2025-05-09 14:48:49","R_62xjLKey89vlIUm","","","","","30.2999","-99.2442","anonymous","EN","13.896","13.896","14.668","1",1,1,"3","3","2","4","4","5","4","5","4","3","5","5","4","5","5","5","5","4","5","5","-2","4","4","4","3","3","4","1","2","2","2","2","3","0","-1","-1","-1","-1","-2","-2","-1","2","2","2","2","1","1","1","1","1","4","Generative AI is a good concept but it has a ways to go before it replaces an actual photo or original thought. ","iPf4758e15d7f6175e","member of Congress","animal welfare","NM","UL",6.29156913955832
"2025-05-09 14:45:31","2025-05-09 14:50:14","0","24.149.58.48","100",282,1,"2025-05-09 14:50:14","R_1ltSJmxoeerT3nX","","","","","32.861","-91.3885","anonymous","EN","18.042","18.042","21.201","1",1,1,"2","3","2","3","1","1","2","2","2","2","3","3","2","2","3","3","2","2","2","2","-2","3","1","5","1","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","1","-1","2","2","","No thank you.","iP2e5b940fdca2bc43","philanthropist","animal welfare","MD","LB",5.64190707093811
"2025-05-09 14:45:05","2025-05-09 14:50:42","0","107.210.19.40","100",337,1,"2025-05-09 14:50:43","R_7PYJbyfrk3w8FcB","","","","","35.5312","-81.0298","anonymous","EN","5.166","24.205","26.502","9",1,1,"2","3","2","3","2","3","3","2","2","2","3","2","2","2","3","2","2","2","3","1","-1","4","3","4","2","3","4","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","4","-1","2","1","3","Hope this can be kept at bay; not a good idea.
Survey well formatted; thank-you.","iP8570c63d1829548a","social media influencer","cancer care","NM","LB",5.82008293035236
"2025-05-09 14:33:25","2025-05-09 14:50:48","0","172.59.120.209","100",1043,1,"2025-05-09 14:50:50","R_3N3VVivd7TQ5I97","","","","","35.42","-97.5561","anonymous","EN","0","0","37.124","0",1,1,"3","5","4","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","1","1","1","1","1","2","4","4","4","4","4","4","2","2","1","2","2","2","2","2","2","2","2","2","1","2","-1","2","1","3","","iPb3ac852b2f612a00","philanthropist","cancer care","NM","UL",6.94985645500077
